X,Y,OBJECTID,County,PSC_NUMBER,SCHOOL_NAME,STREET,CITY,STATE,ZIP,Grades,School_Type
-8602280.564,4756992.9936,1,Montgomery,15.270,Little Bennett Elementary,23930 BURDETTE FOREST ROAD,CLARKSBURG,MD,20871,K-5,Elementary
-8587536.8671,4720240.1732,2,Montgomery,15.207,Burning Tree Elementary,7900 BEECH TREE ROAD,BETHESDA,MD,20817,K-5,Elementary
-8583177.6964,4736399.5588,3,Montgomery,15.236,North Lake Center,15101  BAUER DRIVE,ROCKVILLE,MD,20853,,Alternate
-8570205.8605,4734801.0057,4,Montgomery,15.169,Drew (Dr. Charles) Elementary,1200 SWINGINGDALE DR,SILVER SPRING,MD,20905,pre-K-5,Elementary
-8601597.9662,4743514.8582,5,Montgomery,15.269,Great Seneca Creek Elementary,13010 DAIRYMAID ROAD,GERMANTOWN,MD,20874,K-5,Elementary
-8592514.5446,4742313.6502,6,Montgomery,15.068,Gaithersburg Middle,2 TEACHERS WAY,GAITHERSBURG,MD,20877,6-8,Middle
-8590863.1124,4727978.6381,7,Montgomery,15.053,Churchill (Winston) High,11300 GAINSBOROUGH ROAD,POTOMAC,MD,20854,9-12,High
-8373669.9706,4624865.3431,8,Worcester,23.007,Buckingham Elementary,100 BUCKINGHAM ROAD,BERLIN,MD,21811,PreK-4,Elementary
-8393012.8748,4602790.2294,9,Worcester,23.008,Snow Hill Elementary,515 COULBOURNE LANE,SNOW HILL,MD,21863,PreK-3,Elementary
-8412003.9623,4588867.8134,10,Worcester,23.011,Pocomoke Middle,800 EIGHTH STREET,POCOMOKE CITY,MD,21851,4-8,Elementary/Middle
-8372502.2612,4626283.5615,11,Worcester,23.012,Berlin Intermediate,309 FRANKLIN AVENUE,BERLIN,MD,21811,4-6,Elementary/Middle
-8370335.8612,4634754.5291,12,Worcester,23.001,Showell Elementary,11318 SHOWELL SCHOOL ROAD,BERLIN,MD,21811,PreK-4,Elementary
-8411104.7517,4587516.3677,13,Worcester,23.002,Pocomoke Elementary,2119 POCOMOKE BELTWAY,POCOMOKE CITY,MD,21851,PreK-3,Elementary
-8410475.1574,4587887.4643,14,Worcester,23.003,Pocomoke High,1817 OLD VIRGINIA ROAD,POCOMOKE CITY,MD,21851,9-12,High
-8370138.3888,4627809.1685,15,Worcester,23.004,Stephen Decatur High,9913 SEAHAWK ROAD,BERLIN,MD,21811,9-12,High
-8392339.5904,4603305.49,16,Worcester,23.005,Snow Hill High,305 S. CHURCH STREET,SNOW HILL,MD,21863,9-12,High
-8426387.1508,4638105.33,17,Wicomico,22.026,Westside Intermediate,8000 QUANTICO ROAD,HEBRON,MD,21830,2-5,Elementary
-8388651.1756,4635233.7569,18,Wicomico,22.027,Willards Elementary,36161 RICHLAND ROAD,WILLARDS,MD,21874,PreK-3,Elementary
-8417954.0029,4631075.0419,19,Wicomico,22.028,Pemberton Elementary,1300 PEMBERTON DRIVE,SALISBURY,MD,21801,PreK-5,Elementary
-8432135.219,4645366.4926,20,Wicomico,22.018,Mardela Middle/High,24940 DELMAR ROAD,MARDELA,MD,21837,6-12,Middle/High
-8416043.0055,4632696.4727,21,Wicomico,22.020,Chipman Elementary,711 LAKE STREET,SALISBURY,MD,21801,PreK-1,Elementary
-8431150.4698,4630461.1036,22,Wicomico,22.024,Westside Primary,6046 QUANTICO ROAD,QUANTICO,MD,21856,PreK-1,Elementary
-8411729.5248,4630383.7681,23,Wicomico,22.010,Glen Avenue Elementary,1615 GLEN AVENUE,SALISBURY,MD,21804,2-5,Elementary
-8432345.6163,4645918.9696,24,Wicomico,22.012,Northwestern Elementary,9975 SHARPTOWN ROAD,MARDELA SPRINGS,MD,21837,PreK-5,Elementary
-8414568.9006,4629786.335,25,Wicomico,22.014,Prince St. Elementary,400 PRINCE STREET,SALISBURY,MD,21804,PreK-5,Elementary
-8414520.1502,4631299.9829,26,Wicomico,22.015,Wicomico Middle,635 EAST MAIN STREET,SALISBURY,MD,21804,6-8,Middle
-8417031.6731,4624645.536,27,Wicomico,22.016,Fruitland Primary,301 NORTH DIVISION STREET,FRUITLAND,MD,21826,PreK-2,Elementary
-8418271.7972,4625468.2059,28,Wicomico,22.017,Fruitland Intermediate,208 W. MAIN STREET,FRUITLAND,MD,21826,3-5,Elementary
-8412910.4575,4632414.1221,29,Wicomico,22.003,East Salisbury Elementary,1201 OCEAN CITY ROAD,SALISBURY,MD,21804,3-5,Elementary
-8414884.2332,4633104.6584,30,Wicomico,22.004,North Salisbury Elementary,1213 EMERSON AVENUE,SALISBURY,MD,21801,3-5,Elementary
-8406857.171,4632816.1543,31,Wicomico,22.005,Beaver Run Elementary,31481 OCEAN CITY ROAD,SALISBURY,MD,21804,PreK-2,Elementary
-8413004.0194,4642880.4218,32,Wicomico,22.007,Delmar Elementary,811 SOUTH 2ND STREET,DELMAR,MD,21875,PreK-4,Elementary
-8414760.2014,4628332.8879,33,Wicomico,22.008,J.M. Bennett High,300 EAST COLLEGE AVENUE,SALISBURY,MD,21804,9-12,High
-8413461.358,4631131.5852,34,Wicomico,22.009,Wicomico High,201 LONG AVENUE,SALISBURY,MD,21804,9-12,High
-8649338.7294,4809458.942,35,Washington,21.051,Funkstown Elementary,23 FUNKSTOWN ROAD,HAGERSTOWN,MD,21740,K-12,Elementary/Middle/High
-8676423.977,4817241.103,36,Washington,21.048,Claud Kitchens Outdoor School at Fairview,12808 DRAPER ROAD,CLEAR SPRING,MD,21722,Outdoor,Environmental Ed.
-8675595.7401,4816189.7249,37,Washington,21.042,Clear Spring Elementary,12627 BROADFORDING ROAD,CLEAR SPRING,MD,21722,PreK-5,Elementary
-8653179.4557,4810146.3182,38,Washington,21.038,E. Russell Hicks Middle,1321 SOUTH POTOMAC STREET,HAGERSTOWN,MD,21740,6-8,Middle                                            
-8412815.4717,4628902.2771,39,Wicomico,22.001,Parkside High,1015 BEAGLIN PARK DRIVE,SALISBURY,MD,21804,9-12,High
-8417269.053,4629189.7554,40,Wicomico,22.002,Pinehurst Elementary,520 S. PINEHURST AVENUE,SALISBURY,MD,21801,PreK-5,Elementary
-8651555.9993,4817928.7919,41,Washington,21.046,Fountaindale Elementary,901 NORTHERN AVENUE,HAGERSTOWN,MD,21740,PreK-5,Elementary
-8653329.3243,4810047.5901,42,Washington,21.049,Antietam Academy,40 WEST OAK RIDGE DRIVE,HAGERSTOWN,MD,21740,6-12,Middle/High
-8649638.1256,4813308.1754,43,Washington,21.041,Pangborn Blvd. Elementary,195 PANGBORN BOULEVARD,HAGERSTOWN,MD,21740,PreK-5,Elementary
-8654143.0527,4821083.6196,44,Washington,21.047,Maugansville Elementary,18023 MAUGANS AVENUE,MAUGANSVILLE,MD,21767,PreK-5,Elementary
-8648724.9079,4811556.0532,45,Washington,21.045,Eastern Elementary,1320 YALE DRIVE,HAGERSTOWN,MD,21741,3-5,Elementary
-8640226.7337,4816069.3485,46,Washington,21.035,Old Forge Elementary,21615 OLD FORGE ROAD,HAGERSTOWN,MD,21740,PreK-5,Elementary
-8635871.4963,4816223.0865,47,Washington,21.036,Smithsburg Elementary,67 N. MAIN STREET,SMITHSBURG,MD,21783,PreK-5,Elementary
-8569490.4583,4669661.3159,48,Charles,08.047,William A. Diggs Elementary School,2615 DAVIS ROAD,WALDORF,MD,20603,PreK-5,Elementary
-8661687.9043,4807983.5432,49,Washington,21.029,Williamsport Elementary,1 SOUTH CLIFTON DRIVE,WILLIAMSPORT,MD,21795,PreK-5,Elementary
-8648947.0825,4820069.3751,50,Washington,21.030,Paramount Elementary,19410 LONGMEADOW ROAD,HAGERSTOWN,MD,21742,PreK-5,Elementary
-8661750.6024,4807539.2734,51,Washington,21.031,Williamsport High,5 SOUTH CLIFTON DRIVE,WILLIAMSPORT,MD,21795,9-12,High                                              
-8653019.3644,4810427.2495,52,Washington,21.032,Emma K. Doub Elementary,1221 SOUTH POTOMAC STREET,HAGERSTOWN,MD,21740,PreK-5,Elementary
-8653659.6738,4816134.54,53,Washington,21.033,Salem Avenue Elementary,1323 SALEM AVENUE,HAGERSTOWN,MD,21740,PreK-5,Elementary
-8646770.3431,4773265.447,54,Washington,21.022,Pleasant Valley Elementary,1707 ROHRORSVILLE ROAD,KNOXVILLE,MD,21758,PreK-5,Elementary
-8626315.312,4824499.288,55,Washington,21.023,Cascade Elementary,14519 PENNERSVILLE ROAD,CASCADE,MD,21719,PreK-5,Elementary
-8651338.5548,4816985.0485,56,Washington,21.024,North Hagerstown High,1200 PENNSYLVANIA AVENUE,HAGERSTOWN,MD,21740,9-12,High                                              
-8704823.958,4822035.5179,57,Washington,21.025,Hancock Middle/High,289 W. MAIN STREET,HANCOCK,MD,21750,6-12,Middle/High
-8635622.8524,4816626.9384,58,Washington,21.026,Smithsburg High,66 N MAIN ST,SMITHSBURG,MD,21783,9-12,High
-8644129.4367,4795884.5309,59,Washington,21.001,Boonsboro High,10 CAMPUS AVENUE,BOONSBORO,MD,21713,9-12,High                                              
-8651057.0978,4817436.3268,60,Washington,21.017,Northern Middle,701 NORTHERN AVENUE,HAGERSTOWN,MD,21740,6-8,Middle                                            
-8655956.0309,4787112.0663,61,Washington,21.019,Sharpsburg Elementary,17525 SHEPHERDSTOWN PIKE,SHARPSBURG,MD,21782,PreK-5,Elementary
-8653110.6643,4810930.0379,62,Washington,21.020,South Hagerstown High,1101 S. POTOMAC STREET,HAGERSTOWN,MD,21740,9-12,High                                              
-8651794.9664,4812797.7695,63,Washington,21.021,Bester Elementary,385 MILL ST.,HAGERSTOWN,MD,21740,PreK-5,Elementary
-8661974.8425,4807066.4264,64,Washington,21.009,Springfield Middle,334 EAST SUNSET AVE,WILLIAMSPORT,MD,21795,6-8,Middle
-8653524.7951,4810097.1154,65,Washington,21.013,Washington County Technical High,50 WEST OAK RIDGE DRIVE,HAGERSTOWN,MD,21740,11-12,Career Tech
-8641753.7685,4801816.4195,66,Washington,21.014,Greenbrier Elementary,21222 SAN MAR ROAD,BOONSBORO,MD,21713,PreK-5,Elementary
-8704742.6777,4822439.2093,67,Washington,21.015,Hancock Elementary,290 W. MAIN STREET,HANCOCK,MD,21750,PreK-5,Elementary
-8652779.0054,4816680.6355,68,Washington,21.003,Western Heights Middle,1300 MARSHALL STREET,HAGERSTOWN,MD,21740,6-8,Middle
-8658007.4976,4810737.8321,69,Washington,21.004,Hickory Elementary,11101 HICKORY SCHOOL ROAD,WILLIAMSPORT,MD,21795,PreK-5,Elementary
-8675911.8419,4816309.9415,70,Washington,21.005,Clear Spring High,12630 BROADFORDING ROAD,CLEAR SPRING,MD,21722,9-12,High                                              
-8675817.1342,4816429.7383,71,Washington,21.007,Clear Spring Middle,12628 BROADFORDING ROAD,CLEAR SPRING,MD,21722,6-8,Middle                                            
-8635518.5635,4816967.1847,72,Washington,21.008,Smithsburg Middle,68 N MAIN ST,SMITHSBURG,MD,21783,6-8,Middle                                            
-8461144.2478,4702015.143,73,Talbot,20.006,Chapel District Elementary,11430 CORDOVA ROAD,CORDOVA,MD,21625,PreK-5,Elementary
-8467774.5384,4674271.206,74,Talbot,20.007,White Marsh Elementary,4322 LOVERS LANE,TRAPPE,MD,21673,PreK-5,Elementary
-8484412.0263,4690235.8341,75,Talbot,20.008,St. Michaels Middle/High,200 SEYMOUR AVENUE,ST MICHAELS,MD,21663,6-12,Middle/High
-8644054.9781,4795553.5571,76,Washington,21.027,Boonsboro Elementary,5 CAMPUS AVENUE,BOONSBORO,MD,21713,PreK-5,Elementary
-8484596.8368,4690198.7123,77,Talbot,20.001,St. Michaels Elementary,100 SEYMOUR AVENUE,ST MICHAELS,MD,21663,PreK-5,Elementary
-8467591.6512,4686756.4202,78,Talbot,20.002,Easton High,723 MECKLENBURG AVENUE,EASTON,MD,21601,9-12,High
-8469692.6265,4689396.5064,79,Talbot,20.010,Easton Elementary School,307 GLENWOOD AVENUE,EASTON,MD,21601,2-5,Elementary
-8468859.4435,4687783.7828,80,Talbot,20.004,Easton Middle,201 PEACHBLOSSUM ROAD,EASTON,MD,21601,6-8,Middle
-8513999.6611,4621090.4761,81,St. Mary's,18.022,Green Holly Elementary,46060 MILLSTONE LANDING ROAD,LEXINGTON PARK,MD,20653,PK-5,Elementary
-8515175.1636,4619054.8198,82,St. Mary's,18.023,Greenview Knolls Elementary,45711 MILITARY LANE,GREAT MILLS,MD,20634,PK-5,Elementary
-8520006.2182,4603074.8361,83,St. Mary's,18.027,Piney Point Elementary,44550 TALL TIMBERS ROAD,TALL TIMBERS,MD,20690,PK-5,Elementary
-8510579.1312,4611074.6644,84,St. Mary's,18.029,Park Hall Elementary,20343 HERMANVILLE ROAD,PARK HALL,MD,20667,PK-5,Elementary
-8546705.2825,4645601.3492,85,St. Mary's,18.016,White Marsh Elementary,29090 THOMPSON CORNER ROAD,MECHANICSVILLE,MD,20659,K-5,Elementary
-8545762.6506,4646638.5591,86,St. Mary's,18.017,Lettie Marshall Dent Elementary,37840 NEW MARKET TURNER ROAD,MECHANICSVILLE,MD,20659,PK-5,Elementary
-8538863.9729,4630447.2444,87,St. Mary's,18.019,Chopticon High,25390 COLTON POINT ROAD,MORGANZA,MD,20660,9-12,High
-8514558.1531,4614439.9117,88,St. Mary's,18.020,Great Mills High,21130 GREAT MILLS ROAD,GREAT MILLS,MD,20634,9-12,High
-8511243.8226,4616222.7386,89,St. Mary's,18.021,Lexington Park Elementary,46763 SHANGRI-LA DRIVE,LEXINGTON PARK,MD,20653,PK-5,Elementary
-8514766.6198,4620838.5479,90,St. Mary's,18.010,Esperanza Middle,22790 MAPLE ROAD,LEXINGTON PARK,MD,20653,6-8,Middle
-8532203.2041,4635271.6313,91,St. Mary's,18.011,Oakville Elementary,26410 THREE NOTCH ROAD,MECHANICSVILLE,MD,20659,PK-5,Elementary
-8543302.029,4750563.3109,92,Howard,13.086,Ducketts Lane Elementary,6501 DUCKETTS LN,ELKRIDGE,MD,21075,PreK-5,Elementary
-8542123.7507,4748225.9891,93,Howard,13.087,Thomas Viaduct Middle,7000 BANBURY DR,HANOVER,MD,21075,6-8,Middle
-8559913.2795,4709787.8344,94,Prince George's,16.260,Fairmont Heights High,6501 COLUMBIA PARK RD,LANDOVER,MD,20785,9-12,High
-8419075.9386,4624162.8743,95,Wicomico,22.030,New Bennett Middle,532 S DIVISION ST,FRUITLAND,MD,21826,6-8,Middle
-8543037.1796,4717568.9055,96,Prince George's,16.262,Bowie-Belair High Annex,3021 BELAIR DR,BOWIE,MD,20715,9,High
-8525773.5954,4658383.3853,97,Calvert,04.029,New Calvert Middle,655 CHESAPEAKE BLVD,PRINCE FREDERICK,MD,20678,6-8,Middle
-8771485.4174,4816032.1774,98,Allegany,01.038,Allegany High,900 SETON DRIVE,CUMBERLAND,MD,21502,9-12,High
-8531203.5723,4623905.1851,99,St. Mary's,18.033,Captain Walter Francis Duke Elementary School,23595 HAYDEN FARM LN,LEONARDTOWN,MD,20650,PreK-5,Elementary
-8612241.6436,4768668.9915,100,Frederick,10.078,Sugarloaf Elementary,3400 STONE BARN DR,FREDERICK,MD,21704,,Elementary
-8548541.0533,4785503.4495,101,Baltimore County,03.077,Timber Grove Elementary,701 ACADEMY AVENUE,OWINGS MILLS,MD,21117,PreK-5,Elementary
-8552794.2682,4775449.1501,102,Baltimore County,03.078,Hernwood Elementary,9919 MARRIOTTSVILLE ROAD,RANDALLSTOWN,MD,21133,PreK-5,Elementary
-8499686.2881,4774816.6378,103,Baltimore County,03.079,Oliver Beach Elementary,12912 CUNNINGHILL COVE ROAD,BALTIMORE,MD,21220,PreK-5,Elementary
-8506904.9195,4787261.3786,104,Baltimore County,03.080,Kingsville Elementary,7300 SUNSHINE AVENUE,KINGSVILLE,MD,21087,K-5,Elementary
-8530585.5801,4788007.4832,105,Baltimore County,03.069,Padonia International Elementary,9834 GREENSIDE DRIVE,COCKEYSVILLE,MD,21030,PreK-5,Elementary
-8513536.5436,4779050.9063,106,Baltimore County,03.070,Perry Hall Elementary,9021 BELAIR ROAD,BALTIMORE,MD,21236,PreK-5,Elementary
-8518168.6325,4771796.0303,107,Baltimore County,03.072,Elmwood Elementary,531 DALE AVENUE,BALTIMORE,MD,21206,PreK-5,Elementary
-8522584.8464,4795327.5823,108,Baltimore County,03.074,Jacksonville Elementary,3400 HILLENDALE HEIGHTS ROAD,PHOENIX,MD,21131,K-5,Elementary
-8512897.0121,4768355.0258,109,Baltimore County,03.075,Eastern Technical High,1100 MACE AVENUE,BALTIMORE,MD,21221,9-12,High
-8509902.4691,4756100.9783,110,Baltimore County,03.056,Edgemere Elementary,7201 NORTH POINT ROAD,BALTIMORE,MD,21219,PreK-5,Elementary
-8521751.0595,4777667.8075,111,Baltimore County,03.065,White Oak Special Education,8401 LEEFIELD ROAD,BALTIMORE,MD,21234,Sp. Ed.,Special Ed.
-8508773.5024,4779259.1262,112,Baltimore County,03.067,Chapel Hill Elementary,5200 JOPPA ROAD,PERRY HALL,MD,21128,K-5,Elementary
-8542114.6425,4766996.4605,113,Baltimore County,03.050,Woodlawn High,1801 WOODLAWN DRIVE,BALTIMORE,MD,21207,9-12,High
-8509482.0598,4755775.82,114,Baltimore County,03.051,Sparrows Point Middle/High,7400 NORTH POINT ROAD,BALTIMORE,MD,21219,"6-8;",Middle/High
-8517981.8018,4758827.4788,115,Baltimore County,03.052,Dundalk Elementary,2717 SOUTH PLAYFIELD STREET,BALTIMORE,MD,21222,PreK-5,Elementary
-8548927.5762,4774439.4122,116,Baltimore County,03.054,Randallstown Elementary,9013 LIBERTY ROAD,RANDALLSTOWN,MD,21133,K-5,Elementary
-8513708.1422,4766061.7554,117,Baltimore County,03.055,Essex Elementary,100 MACE AVENUE,ESSEX,MD,21221,PreK-5,Elementary
-8528729.585,4776412.1298,118,Baltimore County,03.042,Rodgers Forge Elementary,250 DUMBARTON ROAD,BALTIMORE,MD,21212,K-5,Elementary
-8542175.0317,4769656.3072,119,Baltimore County,03.043,Woodlawn Middle,3033 SAINT LUKE'S LANE,BALTIMORE,MD,21207,6-8,Middle
-8528623.3168,4783683.5205,120,Baltimore County,03.045,Ridgely Middle,121 RIDGELY ROAD,LUTHERVILLE,MD,21093,6-8,Middle
-8517770.9726,4761394.7677,121,Baltimore County,03.047,Holabird Middle,1701 DELVALE AVENUE,BALTIMORE,MD,21222,4-8,Elementary/Middle
-8511133.5454,4763889.856,122,Baltimore County,03.034,Sandalwood Elementary,900 SOUTH MARLYN AVENUE,BALTIMORE,MD,21221,PreK-5,Elementary
-8510260.9149,4753436.3718,123,Baltimore County,03.035,Chesapeake Terrace Elementary,2112 LODGE FARM ROAD,BALTIMORE,MD,21219,PreK-5,Elementary
-8511249.1504,4767867.6279,124,Baltimore County,03.038,Stemmers Run Middle,201 STEMMERS RUN ROAD,BALTIMORE,MD,21221,6-8,Middle
-8517465.0941,4758913.9957,125,Baltimore County,03.041,Dundalk Middle,7400 DUNMANWAY,BALTIMORE,MD,21222,6-8,Middle
-8545298.7923,4773143.9648,126,Baltimore County,03.025,Scotts Branch Elementary,8220 TAWNMOORE ROAD,BALTIMORE,MD,21244,K-5,Elementary
-8547037.6268,4772519.8486,127,Baltimore County,03.027,Winfield Elementary,8300 CARLSON LANE,BALTIMORE,MD,21244,PreK-5,Elementary
-8550617.1029,4788763.5581,128,Baltimore County,03.030,Glyndon Elementary,445 GLYNDON DRIVE,REISTERSTOWN,MD,21136,PreK-5,Elementary
-8516197.8596,4770912.0096,129,Baltimore County,03.031,Shady Spring Elementary,8868 GOLDENWOOD RD,BALTIMORE,MD,21237,PreK-5,Elementary
-8510455.7407,4766668.3057,130,Baltimore County,03.020,Mars Estates Elementary,1500 HOMBERG AVENUE,BALTIMORE,MD,21221,PreK-5,Elementary
-8537668.4379,4758738.4175,131,Baltimore County,03.021,Maiden Choice,4901 SHELBOURNE ROAD,BALTIMORE,MD,21227,Sp.,Special Ed.
-8526912.7113,4776525.4382,132,Baltimore County,03.022,Stoneleigh Elementary,900 PEMBERTON ROAD,BALTIMORE,MD,21212,K-5,Elementary
-8543422.1715,4760370.9667,133,Baltimore County,03.024,Hillcrest Elementary,1500 FREDERICK ROAD,BALTIMORE,MD,21228,K-5,Elementary
-8544706.8585,4763986.638,134,Baltimore County,03.010,Woodbridge Elementary,1410 PLEASANT VALLEY DRIVE,BALTIMORE,MD,21228,PreK-5,Elementary
-8511990.5446,4778080.0924,135,Baltimore County,03.011,Perry Hall High,4601 EBENEZER ROAD,BALTIMORE,MD,21236,9-12,High
-8521289.6829,4776348.376,136,Baltimore County,03.012,Villa Cresta Elementary,2600 RADER AVENUE,BALTIMORE,MD,21234,PreK-5,Elementary
-8516526.3763,4768142.9166,137,Baltimore County,03.015,Rosedale Center,8200 OLD PHILADELPHIA ROAD,BALTIMORE,MD,21237,6-12,Alternate
-8517987.8971,4773482.7912,138,Baltimore County,03.004,Fullerton Elementary,4400 FULLERTON AVENUE,BALTIMORE,MD,21236,PreK-5,Elementary
-8536541.4528,4756441.8358,139,Baltimore County,03.005,Halethorpe Elementary,4300 MAPLE AVENUE,HALETHORPE,MD,21227,PreK-5,Elementary
-8530361.3894,4789617.5631,140,Baltimore County,03.006,Cockeysville Middle,10401 GREENSIDE DRIVE,COCKEYSVILLE,MD,21030,6-8,Middle
-8539778.4292,4760349.6681,141,Baltimore County,03.008,Western School of Technology/Science,100 KENWOOD AVENUE,BALTIMORE,MD,21228,9-12,Career Tech
-8519209.3798,4780735.6856,142,Baltimore County,03.009,Pine Grove Elementary,2701 SUMMIT AVENUE,BALTIMORE,MD,21234,PreK-5,Elementary
-8527693.4801,4766660.3072,143,Baltimore City,30.250,Cecil Elementary # 007,2000 CECIL AVENUE,BALTIMORE,MD,21218,PreK-5,Elementary
-8552287.0904,4788271.2707,144,Baltimore County,03.002,Chatsworth Elementary,222 NEW AVENUE,REISTERSTOWN,MD,21136,PreK-5,Elementary
-8506983.5182,4763680.5677,145,Baltimore County,03.003,Chesapeake High,1801 TURKEY POINT ROAD,BALTIMORE,MD,21221,9-12,High
-8531656.1348,4764486.6287,146,Baltimore City,30.277,Harlem Park PK-8 # 035,1401 W LAFAYETTE AVE,BALTIMORE,MD,21217,PK-8,PreK-8
-8532684.1445,4765712.0821,147,Baltimore City,30.242,Matthew A. Henson Elementary # 029,1600 N PAYSON ST,BALTIMORE,MD,21217,PK-5,Elementary
-8535293.7327,4767493.4582,148,Baltimore City,30.254,Hilton Elementary # 021,3301 CARLISLE AVE,BALTIMORE,MD,21216,PreK-5,Elementary
-8531685.6116,4764328.6376,149,Baltimore City,30.274,Harlem Park Building #078,1500 HARLEM AVE,BALTIMORE,MD,21217,9-12,High
-8520998.7876,4767739.3364,150,Baltimore City,30.264,Thurgood Marshall Building #170 (formerly #77 Herring Run Jr,5001 SINCLAIR LANE,BALTIMORE,MD,21206,"PK-5;",Elementary/Middle
-8534117.9123,4766923.4864,151,Baltimore City,30.261,Gwynns Falls Elementary # 060,2700 GWYNNS FALLS E,BALTIMORE,MD,21216,PreK-5,Elementary
-8528338.753,4768144.8057,152,Baltimore City,30.260,Barclay PK-8 # 054,2900 BARCLAY ST,BALTIMORE,MD,21218,PreK-8,PreK-8
-8527038.268,4764289.3927,153,Baltimore City,30.275,Thomas G. Hayes Building #102,601 NORTH CENTRAL AVE,BALTIMORE,MD,21202,6-8,Middle
-8531602.1088,4763468.0022,154,Baltimore City,30.243,Franklin Square # 095,1400 W. LEXINGTON ST,BALTIMORE,MD,21223,PreK-8,PreK-8
-8524949.68,4766007.4101,155,Baltimore City,30.269,Lakewood Early Learning Center # 086,2625 FEDERAL ST,BALTIMORE,MD,21213,PreK,Elementary
-8524687.2259,4765799.6779,156,Baltimore City,30.270,Fort Worthington Elementary # 085,2710 E. HOFFMAN STREET,BALTIMORE,MD,21213,K-8,PreK-8
-8545650.0857,4762427.9189,157,Baltimore City,30.276,Bragg Nature Study Center,6601 BALTIMORE NATIONAL PIKE,BALTIMORE,MD,21228,,Science
-8533279.3193,4764709.4438,158,Baltimore City,30.252,James Mosher Elementary # 144,2400 MOSHER ST,BALTIMORE,MD,21216,PK-5,Elementary
-8533189.2665,4774206.9799,159,Baltimore City,30.268,The Mt. Washington School #221,1801 SULGRAVE AVE,BALTIMORE,MD,21209,K-8,Elementary/Middle
-8526297.4354,4754130.299,160,Baltimore City,30.248,Curtis Bay PK-8 # 207,4301 WEST BAY AVE,BALTIMORE,MD,21225,PK-5,Elementary
-8521788.4277,4768866.2657,161,Baltimore City,30.256,Furley Elementary # 206,4633 FURLEY AVE,BALTIMORE,MD,21206,PK-5,Elementary
-8538608.2607,4766386.7408,162,Baltimore City,30.255,Dickey Hill PK-8 # 201,5025 DICKEY HILL RD,BALTIMORE,MD,21207,PK-8,PreK-8
-8535744.6884,4769997.2573,163,Baltimore City,30.257,Callaway Elementary # 251,3701 FERNHILL AVE,BALTIMORE,MD,21215,PK-5,Elementary
-8531800.1917,4770582.6101,164,Baltimore City,30.258,Medfield Heights Elementary # 249,4300 BUCHANAN AVE,BALTIMORE,MD,21211,PK-5,Elementary
-8509113.3043,4632723.9942,165,Calvert,04.018,Patuxent Elementary,35 APPEAL LANE,LUSBY,MD,20657,1-5,Elementary
-8532734.0021,4676727.2726,166,Calvert,04.005,Northern High,2950 CHANEYVILLE ROAD,OWINGS,MD,20736,9-12,High
-8533034.5092,4676642.0885,167,Calvert,04.006,Northern Middle,2954 CHANEYVILLE RD,OWINGS,MD,20736,6-8,Middle
-8529901.7723,4679939.8307,168,Calvert,04.007,Mt. Harmony Elementary,900 W. MT. HARMONY ROAD,OWINGS,MD,20736,K-5,Elementary
-8509917.5818,4637037.9378,169,Calvert,04.009,Southern Middle,9615 H. G. TRUEMAN ROAD,LUSBY,MD,20657,6-8,Middle
-8530122.7836,4667661.83,170,Calvert,04.010,Huntingtown Elementary,4345 HUNTINGTOWN RD,HUNTINGTOWN,MD,20639,PreK-5,Elementary
-8540746.9589,4772170.7247,171,Baltimore County,03.136,Campfield Early Childhood Center,6834 ALTER ST,BALTIMORE,MD,21207,PreK-K,Elementary
-8519638.8147,4646136.8263,172,Calvert,04.002,Mutual Elementary,1455 BALL ROAD,PORT REPUBLIC,MD,20676,K-5,Elementary
-8525200.1883,4657827.1837,173,Calvert,04.003,Calvert High,520 FOX RUN BLVD.,PRINCE FREDERICK,MD,20678,9-12,High
-8551530.5155,4777375.4552,174,Baltimore County,03.147,Deer Park Middle Magnet,9830 WINANDS ROAD,RANDALLSTOWN,MD,21133,6-8,Middle
-8551329.0557,4777608.3937,175,Baltimore County,03.170,Deer Park Elementary,9809 LYONS MILL ROAD,OWINGS MILLS,MD,21117,PreK-5,Elementary
-8545174.8037,4775214.8472,176,Baltimore County,03.181,Winand Elementary,8301 SCOTTS LEVEL ROAD,BALTIMORE,MD,21208,PreK-5,Elementary
-8541664.1745,4758907.0938,177,Baltimore County,03.128,Catonsville High,421 BLOOMSBURY AVENUE,BALTIMORE,MD,21228,9-12,High
-8541084.884,4762861.4125,178,Baltimore County,03.159,Westowne Elementary,401 HARLEM LANE,BALTIMORE,MD,21228,PreK-5,Elementary
-8550308.4463,4784780.3412,179,Baltimore County,03.166,Cedarmere Elementary,17 NICODEMUS ROAD,REISTERSTOWN,MD,21136,PreK-5,Elementary
-8552971.2131,4788181.3352,180,Baltimore County,03.150,Franklin Elementary,33 COCKEYSMILL ROAD,REISTERSTOWN,MD,21136,PreK-5,Elementary
-8541154.9656,4773209.7743,181,Baltimore County,03.126,Sudbrook Magnet Middle,4300 BEDFORD ROAD,BALTIMORE,MD,21208,6-8,Middle
-8537645.3736,4775538.3201,182,Baltimore County,03.183,Wellwood International Elementary,2901 SMITH AVENUE,PIKESVILLE,MD,21208,K-5,Elementary
